area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,マレーシア,タイ,インド,インドネシア,フィリピン,ベトナム,ロシア,イギリス,フランス,ドイツ,アメリカ,カナダ,オーストラリア,その他
道央,後志,寿都町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,黒松内町,宿泊客数,20,0,10,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,29,67,68,0.985,,,,,
道央,後志,黒松内町,宿泊客延数,89,0,138,29,0,0,0,0,0,0,0,0,0,28,24,0,0,0,63,371,273,1.359,,,,,
道央,後志,蘭越町,宿泊客数,2,10,12,93,2,0,0,0,0,0,0,0,30,20,2,7,0,18,52,248,193,1.285,,,,,
道央,後志,蘭越町,宿泊客延数,4,10,18,117,2,0,0,0,0,0,0,0,90,56,2,7,0,18,142,466,247,1.887,,,,,
道央,後志,ニセコ町,宿泊客数,11277,10594,12679,16255,5476,1544,5143,50,580,98,10,640,1616,266,243,3219,649,13909,1268,85516,72632,1.177,,,,,
道央,後志,ニセコ町,宿泊客延数,17759,13924,19568,29753,11669,3176,8560,116,1315,234,25,1568,4147,703,647,7315,1608,22129,4119,148335,108239,1.370,,,,,
道央,後志,真狩村,宿泊客数,0,0,12,2,0,0,0,0,0,0,0,1,5,15,0,7,0,8,24,74,14,5.286,,,,,
道央,後志,真狩村,宿泊客延数,0,0,42,10,0,0,0,0,0,0,0,1,15,43,0,31,0,35,44,221,57,3.877,,,,,
道央,後志,留寿都村,宿泊客数,8841,7004,8753,4760,4903,4528,2934,0,717,128,0,164,56,8,8,223,34,2979,3431,49471,38007,1.302,,,,,
道央,後志,留寿都村,宿泊客延数,10380,20242,14819,10514,5739,5223,3301,0,781,153,0,437,171,32,32,660,69,17197,8212,97962,77511,1.264,,,,,
道央,後志,喜茂別町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
