area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,フィリピン,アジアその他,ロシア,イギリス,フランス,ドイツ,ヨーロッパその他,米国,カナダ,中南米,アフリカ,豪州,その他,不明
道南圏域,渡島,函館市,宿泊人数,850,1307,35531,3011,1888,65,251,245,289,95,98,402,1115,151,43,3,236,61,94,45735,34880,131.12098623853211
道南圏域,渡島,函館市,宿泊延数,1309,1410,36442,3624,2000,130,381,461,418,122,123,691,2266,236,142,3,362,80,379,50579,37787,133.85291237727262
道南圏域,渡島,松前町,宿泊人数,0,0,0,0,12,0,1,0,0,0,0,0,32,0,0,0,0,0,0,45,27,166.66666666666669
道南圏域,渡島,松前町,宿泊延数,0,0,0,0,24,0,3,0,0,0,0,0,54,0,0,0,0,0,0,81,50,162
道南圏域,渡島,知内町,宿泊人数,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0,0,0,0,0,11,3,366.66666666666663
道南圏域,渡島,知内町,宿泊延数,0,0,0,0,0,0,0,0,0,0,6,0,19,6,0,0,0,0,0,31,3,1033.3333333333335
道南圏域,渡島,七飯町,宿泊人数,476,86,4085,612,1,1,7,0,18,15,7,2,30,3,0,0,8,0,0,5351,5125,104.40975609756097
道南圏域,渡島,七飯町,宿泊延数,476,86,4087,612,1,1,7,0,25,16,11,2,30,3,0,0,8,0,0,5365,5135,104.4790652385589
道南圏域,渡島,鹿部町,宿泊人数,18,1660,8033,5820,0,0,162,0,0,0,0,1,17,0,0,0,0,0,0,15711,20331,77.276080861738222
道南圏域,渡島,鹿部町,宿泊延数,18,1660,8033,5820,0,0,162,0,0,0,0,1,17,0,0,0,0,0,0,15711,20331,77.276080861738222
道南圏域,渡島,森町,宿泊人数,0,9,172,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,295,482,535,90.09345794392523
道南圏域,渡島,森町,宿泊延数,0,9,172,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,295,482,535,90.09345794392523
道南圏域,渡島,（旧）八雲町,宿泊人数,1,1,0,0,0,0,2,0,0,0,0,6,1,3,0,0,0,1,2,17,10,170
道南圏域,渡島,（旧）八雲町,宿泊延数,1,1,0,0,0,0,4,0,0,0,0,6,1,3,0,0,0,1,2,19,10,190
道南圏域,檜山,江差町,宿泊人数,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,7,6,116.66666666666667
道南圏域,檜山,江差町,宿泊延数,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,7,12,58.333333333333336
道南圏域,檜山,上ノ国町,宿泊人数,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,30
