area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,フィリピン,アジアその他,ロシア,イギリス,フランス,ドイツ,ヨーロッパその他,米国,カナダ,中南米,アフリカ,豪州,その他,不明
道南圏域,渡島,函館市,宿泊人数,1706,1585,20461,4976,2185,52,805,329,368,90,45,232,1448,172,36,14,260,46,70,34880,28952,120.47526941143963
道南圏域,渡島,函館市,宿泊延数,2114,1686,20871,5452,2291,96,965,509,465,125,52,293,2029,265,41,18,368,65,82,37787,30294,124.73427081270219
道南圏域,渡島,松前町,宿泊人数,1,0,4,0,0,0,0,0,0,0,3,1,13,4,0,0,0,1,0,27,31,87.096774193548384
道南圏域,渡島,松前町,宿泊延数,1,0,4,0,0,0,0,0,0,0,7,1,29,7,0,0,0,1,0,50,58,86.206896551724128
道南圏域,渡島,知内町,宿泊人数,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,300
道南圏域,渡島,知内町,宿泊延数,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,300
道南圏域,渡島,七飯町,宿泊人数,117,254,2661,1842,3,0,17,39,21,9,5,9,117,15,0,0,7,3,6,5125,3256,157.4017199017199
道南圏域,渡島,七飯町,宿泊延数,117,256,2661,1842,3,0,17,47,21,9,5,9,117,15,0,0,7,3,6,5135,3298,155.70042449969679
道南圏域,渡島,椴法華村,宿泊人数,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,,
道南圏域,渡島,椴法華村,宿泊延数,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,,
道南圏域,渡島,鹿部町,宿泊人数,94,2682,5937,11436,0,0,180,0,0,0,0,0,2,0,0,0,0,0,0,20331,13722,148.16353301268038
道南圏域,渡島,鹿部町,宿泊延数,94,2682,5937,11436,0,0,180,0,0,0,0,0,2,0,0,0,0,0,0,20331,13725,148.13114754098359
道南圏域,渡島,森町,宿泊人数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,535,166,322.28915662650604
道南圏域,渡島,森町,宿泊延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,535,166,322.28915662650604
道南圏域,渡島,八雲町,宿泊人数,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,5,10,,
道南圏域,渡島,八雲町,宿泊延数,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,5,10,,
道南圏域,檜山,江差町,宿泊人数,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,6,12,50
道南圏域,檜山,江差町,宿泊延数,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,12,16,75
道南圏域,檜山,上ノ国町,宿泊人数,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1000
道南圏域,檜山,上ノ国町,宿泊延数,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1000
道南圏域,檜山,厚沢部町,宿泊人数,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,9.0909090909090917
道南圏域,檜山,厚沢部町,宿泊延数,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4.5454545454545459
道南圏域,檜山,乙部町,宿泊人数,0,36,0,0,0,0,0,2,0,0,7,0,2,0,0,0,0,0,0,47,144,32.638888888888893
道南圏域,檜山,乙部町,宿泊延数,0,72,0,0,0,0,0,2,0,0,7,0,2,0,0,0,0,0,0,83,144,57.638888888888886
道南圏域,檜山,大成町,宿泊人数,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,7,100
道南圏域,檜山,大成町,宿泊延数,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,12,7,171.42857142857142
道南圏域,檜山,奥尻町,宿泊人数,0,0,0,0,0,0,7,0,7,4,0,0,15,0,0,0,0,0,3,36,,
道南圏域,檜山,奥尻町,宿泊延数,0,0,0,0,0,0,14,0,14,6,0,0,37,0,0,0,0,0,3,74,,
道南圏域,檜山,今金町,宿泊人数,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,150
道南圏域,檜山,今金町,宿泊延数,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,75
道央圏域,石狩,札幌市,宿泊人数,10645,18908,149467,93416,2466,110,3570,781,922,592,901,3313,7360,798,313,100,1231,621,7090,302604,195086,155.11312959412771
道央圏域,石狩,札幌市,宿泊延数,15791,24923,166626,116024,3109,163,5450,1614,1634,1346,1521,7144,16121,1462,686,270,2219,893,14292,381288,222425,171.42317635157917
道央圏域,石狩,千歳市,宿泊人数,1254,961,6181,2999,3062,0,753,98,88,44,59,819,4057,54,2,22,471,17,479,21420,18274,117.21571631826639
道央圏域,石狩,千歳市,宿泊延数,1276,1134,6183,2999,3062,0,763,101,130,64,64,854,4254,139,2,22,518,17,518,22100,19633,112.56557836296032
道央圏域,石狩,恵庭市,宿泊人数,15,14,0,0,0,1,12,0,0,0,0,4,3,0,0,8,5,0,0,62,29,213.79310344827584
道央圏域,石狩,恵庭市,宿泊延数,17,14,0,0,0,3,28,0,0,0,0,18,7,0,0,8,21,0,0,116,197,58.883248730964468
道央圏域,石狩,北広島市,宿泊人数,274,1149,1481,1117,19,0,15,0,1,0,3,7,32,26,0,0,6,0,1,4131,4945,83.538928210313443
道央圏域,石狩,北広島市,宿泊延数,282,2886,1528,1125,27,0,30,0,2,0,11,19,88,62,0,0,32,0,4,6096,8175,74.568807339449535
道央圏域,石狩,当別町,宿泊人数,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,114.28571428571428
道央圏域,石狩,当別町,宿泊延数,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,145.45454545454547
道央圏域,後志,小樽市,宿泊人数,288,1940,12660,13203,178,17,411,860,81,22,44,91,460,60,12,3,114,51,376,30871,22161,139.30328053788185
道央圏域,後志,小樽市,宿泊延数,332,2785,13154,14849,264,47,486,1152,138,22,66,112,734,77,12,3,265,109,417,35024,25501,137.34363358299674
道央圏域,後志,島牧村,宿泊人数,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
道央圏域,後志,島牧村,宿泊延数,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
道央圏域,後志,蘭越町,宿泊人数,0,2,70,48,0,0,6,0,1,2,0,17,5,0,0,0,30,7,0,188,58,324.13793103448273
道央圏域,後志,蘭越町,宿泊延数,0,2,70,48,0,0,6,0,1,2,0,17,5,0,0,0,30,7,0,188,63,298.41269841269843
道央圏域,後志,ニセコ町,宿泊人数,266,4241,2397,3095,337,10,237,19,57,43,29,125,216,70,1,0,885,5,914,12947,9588,135.03337505214853
道央圏域,後志,ニセコ町,宿泊延数,266,4242,2430,3431,379,10,238,67,110,53,35,136,366,91,3,0,967,5,1004,13833,9943,139.12300110630596
道央圏域,後志,真狩村,宿泊人数,0,0,2,0,0,0,0,0,0,0,3,0,31,0,0,0,3,0,0,39,39,100
道央圏域,後志,真狩村,宿泊延数,0,0,2,0,0,0,0,0,0,0,3,0,31,0,0,0,6,0,0,42,39,107.69230769230769
道央圏域,後志,留寿都村,宿泊人数,298,9110,19018,3098,0,0,0,0,0,0,0,0,0,0,0,0,912,0,371,32807,27254,120.37499082703455
道央圏域,後志,留寿都村,宿泊延数,328,9306,19590,3384,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,397,34009,28996,117.2885915298662
道央圏域,後志,倶知安町,宿泊人数,6,27,93,846,197,0,28,30,67,5,15,18,96,85,4,1,4201,64,0,5783,4006,144.35846230654019
道央圏域,後志,倶知安町,宿泊延数,14,58,585,4896,1795,0,571,140,279,19,41,121,479,670,10,3,44813,826,0,55320,27312,202.54833040421795
道央圏域,後志,岩内町,宿泊人数,16,4,7,1,1,0,0,4,0,0,0,0,6,0,0,0,3,0,3,45,44,102.27272727272727
道央圏域,後志,岩内町,宿泊延数,16,4,7,2,7,0,0,5,0,0,0,0,43,0,0,0,3,0,9,96,82,117.07317073170731
