area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,フィリピン,アジアその他,ロシア,イギリス,フランス,ドイツ,ヨーロッパその他,米国,カナダ,中南米,アフリカ,豪州,その他,不明
道南圏域,渡島,函館市,宿泊人数,3031,5795,20195,4332,2202,20,2430,334,251,109,122,906,3126,218,73,2,827,20,5209,49202,59058,83.311321074198247
道南圏域,渡島,函館市,宿泊延数,4436,6590,20834,4922,2996,24,2653,437,324,128,127,1045,3509,298,100,2,939,20,5667,55051,61908,88.923887058215414
道南圏域,渡島,松前町,宿泊人数,7,1,0,0,0,0,0,0,1,1,0,1,12,3,0,0,4,0,0,30,25,120
道南圏域,渡島,松前町,宿泊延数,7,1,0,0,0,0,0,0,1,1,0,1,15,3,0,0,4,0,0,33,35,94.285714285714278
道南圏域,渡島,七飯町,宿泊人数,124,1907,706,730,148,0,69,4,21,6,4,8,165,16,0,0,10,2,58,3978,6425,61.914396887159526
道南圏域,渡島,七飯町,宿泊延数,124,1907,706,730,148,0,69,4,21,6,4,8,165,16,0,0,10,2,58,3978,6432,61.847014925373131
道南圏域,渡島,鹿部町,宿泊人数,50,4381,1609,555,2155,0,84,0,0,1,0,0,0,0,0,0,0,0,0,8835,11837,74.638844301765644
道南圏域,渡島,鹿部町,宿泊延数,50,4381,1609,555,2155,0,84,0,0,1,0,0,0,0,0,0,0,0,0,8835,11838,74.632539280283822
道南圏域,渡島,森町,宿泊人数,6,23,230,33,0,0,0,7,0,0,0,21,10,1,0,0,0,12,199,542,927,58.468176914778859
道南圏域,渡島,森町,宿泊延数,10,49,302,33,0,0,0,14,0,0,0,21,10,1,0,0,0,108,199,747,1129,66.164747564216114
道南圏域,渡島,八雲町,宿泊人数,10,2,0,0,0,1,1,0,0,0,0,4,3,0,0,0,4,0,13,38,43,88.372093023255815
道南圏域,渡島,八雲町,宿泊延数,16,2,0,0,0,1,1,0,0,0,0,24,3,0,0,0,31,0,23,101,46,219.56521739130434
道南圏域,檜山,江差町,宿泊人数,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,29,24.137931034482758
道南圏域,檜山,江差町,宿泊延数,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,29,24.137931034482758
道南圏域,檜山,上ノ国町,宿泊人数,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,40
