area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,マレーシア,タイ,インド,インドネシア,フィリピン,ベトナム,ロシア,イギリス,フランス,ドイツ,アメリカ,カナダ,オーストラリア,その他
道央,胆振,室蘭市,宿泊客延数,480,199,97,45,63,49,23,30,13,170,57,114,41,158,43,158,3,25,114,1882,2394,0.786,
道央,胆振,苫小牧市,宿泊客数,13020,1872,2686,782,1201,33,151,37,23,159,22,34,173,126,29,363,91,278,1362,22442,8740,2.568,
道央,胆振,苫小牧市,宿泊客延数,13063,1879,2697,806,1203,33,160,37,23,159,22,34,173,130,29,388,95,284,1380,22595,9358,2.415,
道央,胆振,登別市,宿泊客数,16487,46084,163946,29631,18347,8340,15528,23,518,188,48,399,117,62,48,1236,142,296,4170,305610,206075,1.483,
道央,胆振,登別市,宿泊客延数,17578,48709,164837,32029,18781,8391,15873,23,529,188,50,758,143,82,66,1349,167,387,4566,314506,210710,1.493,
道央,胆振,伊達市,宿泊客数,11537,6782,5943,10392,168,542,1697,0,83,14,0,0,0,1,1,6,0,2,22,37190,27569,1.349,
道央,胆振,伊達市,宿泊客延数,12082,6808,6090,11544,168,542,1703,0,191,14,0,0,0,1,1,6,0,6,29,39185,28222,1.388,
道央,胆振,豊浦町,宿泊客数,0,0,0,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0.000,
道央,胆振,豊浦町,宿泊客延数,0,0,0,3,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0.000,
道央,胆振,壮瞥町,宿泊客数,20937,8594,50339,474,4377,2721,11151,0,2453,74,58,7,28,33,19,123,19,67,135,101609,66155,1.536,
道央,胆振,壮瞥町,宿泊客延数,21741,8724,50928,578,4456,2787,11190,0,2488,74,58,7,36,53,33,200,40,100,158,103651,67899,1.527,
道央,胆振,白老町,宿泊客数,177,170,107,139,26,0,141,0,10,0,0,3,0,4,0,1,0,5,24,807,351,2.299,
道央,胆振,白老町,宿泊客延数,177,170,107,139,26,0,141,0,10,0,0,3,0,4,0,1,0,5,24,807,351,2.299,
道央,胆振,厚真町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道央,胆振,厚真町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
